type;latency;rank;duration;sac_amplitude;sac_angle;iEvent;CorScorePair;CorScoreEvent;CorScoreDetail;NrmzMeanConfPair;NrmzMeanConfEvent;NrmzMeanConfDetail;SumCorConfPair;SumCorConfEvent;SumCorConfDetail;PairNCat;eCorScorePair;eCorScoreEvent;eCorScoreDetail;eNrmzMeanConfPair;eNrmzMeanConfEvent;eNrmzMeanConfDetail;eSumCorConfPair;eSumCorConfEvent;eSumCorConfDetail;iBlock;iEventPerBlock;Refi;Refi2;NrmzMeanConfPair2bins;NrmzMeanConfEvent2bins;NrmzMeanConfDetail2bins;eNrmzMeanConfPair2bins;eNrmzMeanConfEvent2bins;eNrmzMeanConfDetail2bins;NrmzMeanConfPair_CorRefi;NrmzMeanConfEvent_CorRefi;NrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_CorRefi;eNrmzMeanConfEvent_CorRefi;eNrmzMeanConfDetail_CorRefi;eNrmzMeanConfPair_EventOnset2bins;eNrmzMeanConfEvent_EventOnset2bins;eNrmzMeanConfDetail_EventOnset2bins;eCorScorePair_EventOnset2bins;eCorScoreEvent_EventOnset2bins;eCorScoreDetail_EventOnset2bins;eSumCorConfPair_EventOnset2bins;eSumCorConfEvent_EventOnset2bins;eSumCorConfDetail_EventOnset2bins
fixation;1224661;7;75;8.034.733;1.590.384;59;2;0;0;0.521759260445833;0;0;252.175.926.044.583;0.20802427974449;0.364891770095162;p2P;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;bpF;bp;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;1224736;0;6;0.486926;-109.806.803;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1224742;8;323;0.486926;-109.806.803;59;2;0;0;0.521759260445833;0;0;252.175.926.044.583;0.20802427974449;0.364891770095162;p2P;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;weR;we;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1225065;0;9;2.070.845;0.348521;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1225074;9;96;2.070.845;0.348521;59;2;0;1;0.883333325386047;0;0.999074071645737;288.333.332.538.605;0.20802427974449;154.567.880.256.527;p2O;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;beF;be;Cor2;Cor1;Cor2;Cor1;Cor1;Cor1;Cor2beF;Cor1beF;Cor2beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;1225170;0;7;2.423.315;-178.148.731;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;1225290;0;45;0;0;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;1225350;0;8;0.546298;-176.227.971;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1225358;10;71;0.546298;-176.227.971;59;2;0;0;0.521759260445833;0;0;252.175.926.044.583;0.20802427974449;0.364891770095162;p2P;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;beR;be;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
saccade;1225429;0;22;8.988.858;-113.540.292;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1225451;11;39;8.988.858;-113.540.292;59;2;2;0;0.693981476128101;0.598418357857187;0.598418357857187;26.939.814.761.281;259.841.835.785.719;264.619.991.699.264;p1F;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;bpF;bp;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2bpF;Cor2bpF;Cor2bpF;Cor1bpF;Cor1bpF;Cor1bpF;[];[];[];[];[];[];[];[];[]
saccade;1225490;0;8;0.968153;-157.288.291;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1225498;12;444;0.968153;-157.288.291;59;2;2;0;0.693981476128101;0.598418357857187;0.598418357857187;26.939.814.761.281;259.841.835.785.719;264.619.991.699.264;p1F;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;weR;we;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1225942;0;4;0.194174;-5.389.795;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1225946;13;86;0.194174;-5.389.795;59;2;2;0;0.693981476128101;0.598418357857187;0.598418357857187;26.939.814.761.281;259.841.835.785.719;264.619.991.699.264;p1F;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;weR;we;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1226032;0;8;24.125;-1.888.589;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1226040;14;138;24.125;-1.888.589;59;2;2;1;0.783796295523643;0.598418357857187;0.588451745038642;278.379.629.552.364;259.841.835.785.719;369.110.732.669.042;p1P;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;beF;be;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2beF;Cor2beF;Cor2beF;Cor1beF;Cor1beF;Cor1beF;[];[];[];[];[];[];[];[];[]
saccade;1226178;0;9;1.482.375;74.731.863;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1226187;15;60;1.482.375;74.731.863;59;2;2;1;0.783796295523643;0.598418357857187;0.588451745038642;278.379.629.552.364;259.841.835.785.719;369.110.732.669.042;p1P;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;weR;we;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1226247;0;10;1.623.248;-112.119.855;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1226257;16;155;1.623.248;-112.119.855;59;2;2;1;0.783796295523643;0.598418357857187;0.588451745038642;278.379.629.552.364;259.841.835.785.719;369.110.732.669.042;p1P;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;weR;we;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2weR;Cor2weR;Cor2weR;Cor1weR;Cor1weR;Cor1weR;[];[];[];[];[];[];[];[];[]
saccade;1226412;0;9;1.929.215;167.112.716;59;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;14;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1226421;17;329;1.929.215;167.112.716;59;2;2;0;0.693981476128101;0.598418357857187;0.598418357857187;26.939.814.761.281;259.841.835.785.719;264.619.991.699.264;p1F;32;24;9;112.768.518.179.655;607.397.415.568.525;779.288.625.656.047;432.768.518.179.655;309.060.712.746.632;420.914.615.463.144;4;14;beR;be;Cor2;Cor2;Cor2;Cor1;Cor1;Cor1;Cor2beR;Cor2beR;Cor2beR;Cor1beR;Cor1beR;Cor1beR;[];[];[];[];[];[];[];[];[]
EventOnset;1230487.5;0;0;0;0;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];Cor2;Cor2;Cor2;Cor2;Cor2;Cor1;Cor2;Cor2;Cor1
saccade;1230522;0;11;3.448.038;54.883.343;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1230533;1;37;3.448.038;54.883.343;60;1;2;1;0.903703689575195;0.163965511730296;0.182149849607536;156.111.110.746.861;21.639.655.117.303;336.253.830.959.945;p3F;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;bpF;bp;Cor2;Cor1;Cor1;Cor2;Cor2;Cor2;Cor2bpF;Cor1bpF;Cor1bpF;Cor2bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;1230570;0;5;0.628919;-53.352.378;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
bad_ET;1230725;0;26;0;0;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
saccade;1230813;0;9;0.3193;-165.966.944;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1230822;2;64;0.3193;-165.966.944;60;2;2;1;0.891666665673256;0.204678036019087;0.469476714561303;289.166.666.567.326;220.467.803.601.909;354.817.235.084.617;p1F;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;bpF;bp;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2bpF;Cor1bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;1230886;0;7;1.911.854;569.167;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1230893;3;72;1.911.854;569.167;60;2;2;2;0.859722211956978;0.204678036019087;0.532200123988032;285.972.221.195.698;220.467.803.601.909;453.220.012.398.803;p1P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;beF;be;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2beF;Cor1beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;1230965;0;5;0.669413;-36.059.504;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1230970;4;43;0.669413;-36.059.504;60;2;2;2;0.859722211956978;0.204678036019087;0.532200123988032;285.972.221.195.698;220.467.803.601.909;453.220.012.398.803;p1P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1231013;0;12;3.011.894;175.680.036;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1231025;5;94;3.011.894;175.680.036;60;2;2;1;0.891666665673256;0.204678036019087;0.469476714561303;289.166.666.567.326;220.467.803.601.909;354.817.235.084.617;p1F;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;beR;be;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2beR;Cor1beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;1231119;0;5;0.383809;-986.708;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1231124;6;121;0.383809;-986.708;60;2;2;1;0.891666665673256;0.204678036019087;0.469476714561303;289.166.666.567.326;220.467.803.601.909;354.817.235.084.617;p1F;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1231245;0;4;0.2923;152.414.027;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1231249;7;178;0.2923;152.414.027;60;2;2;1;0.891666665673256;0.204678036019087;0.469476714561303;289.166.666.567.326;220.467.803.601.909;354.817.235.084.617;p1F;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1231427;0;9;0.638019;-80.920.088;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1231436;8;19;0.638019;-80.920.088;60;2;2;1;0.891666665673256;0.204678036019087;0.469476714561303;289.166.666.567.326;220.467.803.601.909;354.817.235.084.617;p1F;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor1;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor1weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1231455;0;21;9.368.086;-57.244.445;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1231476;9;88;9.368.086;-57.244.445;60;2;1;1;0.843981474637985;0.681516519322168;0.681516519322168;284.398.147.463.799;143.891.449.096.448;164.144.798.280.123;p2P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;bpF;bp;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;Cor2bpF;[];[];[];[];[];[];[];[];[]
saccade;1231564;0;4;0.63699;88.304.407;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1231568;10;50;0.63699;88.304.407;60;2;1;1;0.843981474637985;0.681516519322168;0.681516519322168;284.398.147.463.799;143.891.449.096.448;164.144.798.280.123;p2P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1231618;0;8;2.385.409;-6.167.965;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1231626;11;71;2.385.409;-6.167.965;60;1;1;2;0.999074071645737;0.681516519322168;0.633036372109973;160.879.629.850.388;143.891.449.096.448;352.385.539.473.418;p2O;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;beF;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;Cor2beF;[];[];[];[];[];[];[];[];[]
saccade;1231697;0;5;0.481679;-164.934.984;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1231702;12;91;0.481679;-164.934.984;60;1;1;2;0.999074071645737;0.681516519322168;0.633036372109973;160.879.629.850.388;143.891.449.096.448;352.385.539.473.418;p2O;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1231793;0;10;2.178.323;-173.733.151;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1231803;13;154;2.178.323;-173.733.151;60;2;1;1;0.843981474637985;0.681516519322168;0.681516519322168;284.398.147.463.799;143.891.449.096.448;164.144.798.280.123;p2P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;beR;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;1231957;0;5;0.529627;37.555.845;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1231962;14;130;0.529627;37.555.845;60;2;1;1;0.843981474637985;0.681516519322168;0.681516519322168;284.398.147.463.799;143.891.449.096.448;164.144.798.280.123;p2P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1232092;0;6;0.78697;-126.506.614;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1232098;15;191;0.78697;-126.506.614;60;2;1;1;0.843981474637985;0.681516519322168;0.681516519322168;284.398.147.463.799;143.891.449.096.448;164.144.798.280.123;p2P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1232289;0;6;0.91389;86.331.509;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1232295;16;181;0.91389;86.331.509;60;2;1;1;0.843981474637985;0.681516519322168;0.681516519322168;284.398.147.463.799;143.891.449.096.448;164.144.798.280.123;p2P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1232476;0;7;1.363.881;-92.788.954;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1232483;17;60;1.363.881;-92.788.954;60;2;1;1;0.843981474637985;0.681516519322168;0.681516519322168;284.398.147.463.799;143.891.449.096.448;164.144.798.280.123;p2P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1232543;0;4;0.322219;110.814.671;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1232547;18;94;0.322219;110.814.671;60;2;1;1;0.843981474637985;0.681516519322168;0.681516519322168;284.398.147.463.799;143.891.449.096.448;164.144.798.280.123;p2P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1232641;0;9;1.926.464;21.321.952;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1232650;19;71;1.926.464;21.321.952;60;1;1;2;0.999074071645737;0.681516519322168;0.633036372109973;160.879.629.850.388;143.891.449.096.448;352.385.539.473.418;p2O;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;beR;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;1232721;0;10;2.237.467;172.399.285;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1232731;20;102;2.237.467;172.399.285;60;2;1;1;0.843981474637985;0.681516519322168;0.681516519322168;284.398.147.463.799;143.891.449.096.448;164.144.798.280.123;p2P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;beR;be;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;Cor2beR;[];[];[];[];[];[];[];[];[]
saccade;1232833;0;9;1.451.061;-101.671.432;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
fixation;1232842;21;44;1.451.061;-101.671.432;60;2;1;1;0.843981474637985;0.681516519322168;0.681516519322168;284.398.147.463.799;143.891.449.096.448;164.144.798.280.123;p2P;42;31;28;202.064.813.524.485;118.194.595.536.964;136.712.410.185.861;606.930.554.509.163;39.180.429.128.331;604.367.422.896.237;4;15;weR;we;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;Cor2weR;[];[];[];[];[];[];[];[];[]
saccade;1232886;0;4;0.483765;96.379.293;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;15;[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[];[]
